id_cnpj,cd_cnae_prin,BASE,Atividade,Setor,uf,sacado_indice_liquidez_1m,cedente_indice_liquidez_1m,score_materialidade_evolucao,media_atraso_dias,indicador_liquidez_quantitativo_3m,share_vl_inad_pag_bol_6_a_15d,score_quantidade_v2,score_materialidade_v2
cf8fa9f6f4ef263ac410078a80827e8826d0c176fa0e3b19e045cd817fedc7da,4713002,47,Varejo,Comércio,RJ,1.000,,938,0,1.000,0,865,978
bc640fe262164de78ab1ee92def8aa7c3a7a0686b3225561de6f36016d6c2c17,4751201,47,Varejo,Comércio,SP,9.384.957.612.952.040,1.000,870,########,900,11.694,974,988
9225e2b1f7bd3d86b11330aa27b8b8cc15be5b99dbe799b629ac818c02f2a851,4771701,47,Varejo,Comércio,PR,9.527.172.206.044.810,,939,########,970,0,980,987
6f1341bb059dc722662c9c0c5f429155d8724de17dc4b3b31c56062b59d8caea,4781400,47,Varejo,Comércio,MG,8.909.152.257.216.240,,919,242.500,900,0,977,988
51c51f96612c9fca4bd8e846813f2bba2c1bf59973cc940c9596e17f36b847c9,4530703,45,Veículos,Comércio,,5.432.724.948.748.560,,136,########,670,60.733,92,822
87bc655b9769e24019c8fc44467283949922090f22239deb9e5fcadc4f6a6960,4781400,47,Varejo,Comércio,MG,9.849.171.251.068.590,,926,97.000,980,0,970,988
9a0bb8eb16430b04ada644974318f5de5a17e6306b9d87bdfcd1fa8fcd493d5c,1521100,15,Couro e calçados,Indústria,SP,2.933.132.448.624.850,,576,164.875,700,0,938,986
e91b385fe3e71061b4e06cfa9f46dd9688ebd4ccd60023c182923fc48bd72b88,4543900,45,Veículos,Comércio,PI,50,,111,0,500,0,752,897
29a07141d9bb13974d5aadf36a884e50916b577287c53ebf10cddeb512a10255,2593400,25,Produtos de metal,Indústria,SP,37.885.400.884.344.800,7.634.008.977.145.420,233,########,510,988,66,965
4a6dd3f9ce4aa47ac4f69e0749683ba6a5387887844f22ebec18586de5723e80,4665600,46,Atacado,Comércio,,975.804.989.535.998,8.806.902.074.450.220,950,########,960,4.149,983,987
d7f8cce75f5cdd649c20a74cf799cd44505aa88f919ef5df64a82970faa13fcf,4771701,47,Varejo,Comércio,PR,7.993.947.674.370.850,,964,########,980,0,982,989
2784d306a315a61ede82b399deeb2f65650deb8ce2bc6d4c1cb13a0bc912e61c,2091600,20,Produtos químicos,Indústria,,5.422.545.774.812.770,9.457.409.847.890.330,616,########,750,7.977,110,984
f30f5300749d4b87af96a29670ee448e72b06e2f9b46abc53f7c71a3244ea6f9,1414200,14,Vestuário,Indústria,SP,9.360.070.210.469.620,9.255.200.673.902.860,940,########,970,545,981,988
cb0b37ba2969ad65376df4a016482ab8c0b9e6639ed60ea5544d8fdada376591,4754701,47,Varejo,Comércio,SP,1.000,,954,241.000,990,0,977,986
3b8f620bf1529b1cbafbd17e8f23ee00ae62d6105eb2506390aa88137c1855b5,4649408,46,Atacado,Comércio,SC,9.524.343.937.053.260,9.403.600.919.234.210,956,169.200,900,0,971,988
9eb2191727f372d99650eda6c21193b9ecd84904ccdc3e0dce16ef1a43ecebf9,4649499,46,Atacado,Comércio,SC,9.137.355.168.856.600,3.207.310.525.714.200,951,########,900,0,980,988
6ecbf4417dccb273a31e99d8468264fa6de52868f7d38ea80743829c26bcfa77,4651601,46,Atacado,Comércio,SP,7.960.167.092.216.660,7.484.588.497.975.380,948,241.000,930,0,984,988
dc54b8a313d2aff70b1d2644faf4885d0eb2ec87325edddde03d4f40a9b95935,4661300,46,Atacado,Comércio,SP,9.720.727.478.078.950,696.946.837.885.617,959,########,960,0,982,989
821b745ff11587d1f8479dfa91f0919738c3faadc841b09d2dbac193449e7d5d,2866600,28,Máquinas e equipamentos,Indústria,SP,9.834.934.865.492.270,7.547.875.629.341.380,958,########,970,119,979,988
71d73b5625398ce3c1629488076a3f0884479345fb072980f7a7848e964f0dc9,2121101,21,Farmacêuticos,Indústria,SP,17.833.895.505.848.200,7.065.323.716.428.490,464,########,530,0,174,855
2cb543c0b415603a3f899c1318f5b3886a60f82599c6a0255bf74e7f3f91be38,1061901,10,Fabricação de produtos alimentícios,Indústria,SP,9.216.092.239.171.250,9.798.925.082.138.860,934,########,940,4.945,978,989
85a5ac141b27d413a98238247729c479355fbb600f81dce04b9bbbb5d944a666,4782201,47,Varejo,Comércio,PE,1.000,,707,0,940,0,867,983
4e7884a3d26638d90bf4be2098565e8b7acf297a61db2ecf838eb3873abf8743,5611201,56,Alimentação,Serviços,PR,8.972.794.615.295.410,,882,########,860,23.426,885,988
831b373ad398a21dd40ed56086f71e5058b44d83df7079978d75daa173912852,2862300,28,Máquinas e equipamentos,Indústria,SP,9.450.710.219.191.860,50,958,########,970,0,979,989
458de422a746efc245cc813b161f7e0ca1cc1c79e773477b46db976dc188392e,2071100,20,Produtos químicos,Indústria,SP,8.934.913.480.289.160,9.463.973.988.187.550,895,########,970,565,979,988
2fd86ee9d35407c5f7dbc4b4916ebecdb92e13e2d726eda4ee10dc28aad705e3,3101200,31,Móveis,Indústria,SP,940.906.312.407.804,8.478.329.370.167.370,873,########,920,6.766,269,975
ba2eb6796ba5e22483df593b302d2aecbb6702afa41193133f87d1c75bfd87d3,4649408,46,Atacado,Comércio,SP,9.814.811.788.221.450,9.978.195.765.318.180,597,########,840,0,894,985
a588fe4743d19ecb45ad8f067714d668735ffaa5f2edbe0ef8207821b49f8781,4771701,47,Varejo,Comércio,PR,7.081.313.932.127.090,,813,185.250,860,36.033,940,988
440126cf1cca28dbda036ed987632895a52f61dbab758a4dbe4cc6640d68a113,1413401,14,Vestuário,Indústria,RJ,9.808.143.306.167.450,8.533.398.717.873.130,945,67.000,950,0,960,988
8ada6a3910e451929ccf64ef60345e39ae97b374d6787aaf5abe768bc08bef79,4781400,47,Varejo,Comércio,BA,9.225.052.313.561.550,,770,300.400,940,0,912,985
99ec60e5187fda232064e72da338f8dc728dc8d89670e8f17d172ad397132b5a,2071100,20,Produtos químicos,Indústria,SP,944.300.014.095.347,81.519.698.986.781,950,########,970,642,982,989
30d0a3889a86b5b34d31bd6ed4610b66868fe6a3f8f20c328eb94a68673abd80,1052000,10,Fabricação de produtos alimentícios,Indústria,GO,422.460.101.669.973,9.775.550.942.153.760,403,########,800,8.118,740,985
32d7a425d37f03b2ad17dfa4a13d6fb7a9c925f3b1a4aaad78f6dc8577780f03,4641901,46,Atacado,Comércio,,7.051.429.832.921.370,,636,17.000,380,0,673,932
1f819d28ebf945c90956b84c015b6a004343c870d50228e6489b1ab3d6b8540d,2229399,22,Borracha e plástico,Indústria,SP,24.912.050.448.759.200,,143,########,370,12.739,105,975
d6befd4587aea9e8b8f65f0141b887c1f724737705fd4bec8d1c8110e06944cb,4321500,43,Serviços especializados,Construção,SP,8.935.751.097.516.390,,916,171.400,900,5.647,976,988
70d5322e4188224f0f143187852061a66cf7d5cf64dc22fa6159836e58536bfd,4781400,47,Varejo,Comércio,ES,6.379.964.766.978.970,,562,########,940,2.045,962,988
000b70c46b4a8ed5b66fc7179d4a2e256d5f244422e6944f0fb9cd8f19daa9e2,2532201,25,Produtos de metal,Indústria,SP,8.636.967.809.166.000,9.349.811.906.594.940,834,########,870,45.528,976,989
435415bd61047c48e99ded4794c6a9b62a44b0de760283dba5bb96c14c4c5bd5,3321000,33,Manutenção de máquinas,Indústria,SP,7.650.491.385.871.560,1.000,681,0,790,0,865,985
e6757f9c10a6764f4b996299a6cf93379f67a614271a9cd56e762fe10e8883c0,1094500,10,Fabricação de produtos alimentícios,Indústria,SP,9.959.792.714.073.520,,954,########,970,3.251,983,988
29f064bee9d56d9fbc4d3c5390d93b26745063af42b0410e1d2b5098a4bf7567,4771701,47,Varejo,Comércio,PR,9.570.510.247.127.420,,931,########,980,13.086,976,989
eab5bdd2ce8a4332b006b90d82eb983174b05a002a3d1dd6da92e056b922d30a,4712100,47,Varejo,Comércio,MS,9.320.736.288.204.190,,832,0,950,0,940,989
1f28834469f5347ba7ec5880f95098d495e3b0bbedd5510511da0e35e089975f,6201501,62,TI,Serviços,RJ,4.502.997.883.707.860,7.417.836.063.097.690,185,########,380,3.621,147,982
e65d708513790444315e67dc99f5c9920047aea8cc0dc65d6134d272288d3372,1931400,19,Petróleo e biocombustíveis,Indústria,SP,7.224.496.562.548.040,1.000,186,########,510,19.486,150,384
c03d4badef6a1445870818f26437d4cd3bd0de30a2dedaf794a53b06d12329b5,1011201,10,Fabricação de produtos alimentícios,Indústria,SC,10.601.527.610.001.900,,161,92.800,470,72.923,86,546
d7861aaccb2b46f2df6a76d52ff1fdfacca7d9f8d3982ec3b56fb97290031c0b,4782201,47,Varejo,Comércio,SP,9.611.730.444.764.470,,924,134.750,960,2.462,981,988
b7a8c67fa5bff54b43f22557a5224d6c0ade087a1675e347c461ed8ad37c5221,2532201,25,Produtos de metal,Indústria,SP,9.358.723.881.006.810,8.208.664.904.060.800,866,########,900,39,978,988
65a5b0d93d034a55b99153b38beb8cbc32fc8d51520f1eabb18dcf2593637b01,4530701,45,Veículos,Comércio,MG,9.807.768.513.515.620,9.203.533.342.342.990,959,########,970,72,982,989
e5c092e2e042d70eec2381c5bf60c0ec510fc4c1dfad6c86e42947a38743191a,4530701,45,Veículos,Comércio,GO,9.894.838.902.887.900,8.641.200.679.209.110,961,########,980,0,983,988
24037765228ca1bce6743570728395541ca481ac79d854fe95bace4710c3cacb,2660400,26,Eletrônicos e informática,Indústria,SP,8.540.404.572.989.120,7.068.721.501.425.000,587,########,850,1.597,961,989
41ce3f6c5faa9a15d41a8ae040bb388b2291922580ad4dd6470987d836665554,1052000,10,Fabricação de produtos alimentícios,Indústria,PE,27.839.405.161.674.100,7.681.707.320.101.130,184,########,670,15.986,192,969
64560eedfe5845fbee30bec020e215ec4766b303ec9e73f6bdb371c3f110d309,5611201,56,Alimentação,Serviços,GO,941.476.028.379.608,,966,########,960,17.951,982,989
201bcb77b3c4384f1022b03d65966a69a574be7320005c108c74a0bdb1456daa,2441501,24,Metalurgia,Indústria,SP,9.988.772.569.544.540,1.000,928,########,940,0,980,988
243635a7d27a7e3669b6cff3d1755da45095429043ed931be1cdea92e128b6f3,1031700,10,Fabricação de produtos alimentícios,Indústria,SP,8.146.505.397.391.200,9.701.800.444.151.070,957,########,970,0,981,989
9828c751604377f861e30bb79bbf1e6c89aaf62eb0f71cccf8a33fb9c161dca3,8219999,82,Serviços administrativos,Serviços,,9.207.106.482.986.470,5.994.271.593.241.690,684,151.500,750,27.566,866,985
2b00252ca8007c1bdfa86e9c9f01e15a9879517a5221de948526e357444a1f3c,2222600,22,Borracha e plástico,Indústria,SP,8.215.355.521.612.940,1.000,929,159.100,920,31.111,977,987
6fe1bc1aa10f972b38cf97b305c22a80019e54a89796e0bc21c1f1246526bb4a,1091102,10,Fabricação de produtos alimentícios,Indústria,SP,7.606.785.387.449.360,995.762.323.094.577,659,########,890,0,960,988
4da6aa26c3bbc9ee34ec6a9d991634742f5e557140284a7268d788e9c2ca15fa,4645101,46,Atacado,Comércio,SP,6.729.640.055.857.390,6.555.943.547.077.550,915,########,950,1.073,975,989
3f1a4b77c09df6ad2b71bc4331ae291a89017586cde0b19768fc7d53b8d7ea0d,1412601,14,Vestuário,Indústria,SP,9.325.978.714.777.200,,958,########,970,2.285,983,988
52b1c71aac17f92553600dac72995888b9c367a17a4ff86e64e525a45dcda079,4729699,47,Varejo,Comércio,SC,3.884.328.198.809.060,1.000,917,########,910,0,981,989
fb787755984077cf34f9ad861975e8f482e7b4e2c9991c315194c560f006a496,6920601,69,Jurídico e contábil,Serviços,,8.534.868.875.952.840,5.097.949.886.104.780,806,21.000,1.000,0,852,979
ee3fdbb1b80a0d09264b1992e517ae940fd61b14a1fe365a0622307947be9f0e,4711302,47,Varejo,Comércio,SP,8.890.083.474.986.180,8.240.570.002.954.230,897,########,950,19.869,981,989
51c327b019c775f91b7cab29ad73cebcf42d3cc03376a3dd5de2cb2ec9dad099,4644301,46,Atacado,Comércio,SP,94.721.654.786.984,9.537.490.923.863.570,959,########,990,692,983,988
87b2205cffde6a5a2ad0bd0b2981a91945458d2c0a588e1db3a369f02f3027b3,8211300,82,Serviços administrativos,Serviços,MT,8.624.872.795.266.030,9.680.630.456.111.060,687,########,900,5.792,858,987
f69c0e4721cbc477b9547a577a0a9617ea34873d48186ff2f91b4618cb159a7a,4781400,47,Varejo,Comércio,,9.934.513.011.800.050,5.766.246.284.842.150,922,268.000,960,0,971,988
02bc5d1eb23d7fd25f72d65a334b145ba19909270ba44fb6d12e13e971137a45,4771701,47,Varejo,Comércio,PR,9.678.139.217.760.930,,951,2.145.625,990,1.939,980,989
03dd42fa86c38bf08534b47e1580be91b35dad7fbccd330ccf8403c294c77c9a,4771701,47,Varejo,Comércio,PR,9.907.687.796.086.500,,959,########,960,0,979,989
652b9a370590467ef0ee5fbeaf3f7fb9893a35918762f1894058c7899d907af0,4771701,47,Varejo,Comércio,RO,724.900.011.675.317,,945,########,950,0,954,988
176dbe53ca58ad35144f146909f129069b80bd8ea8a063848ade49e565d4fd95,8211300,82,Serviços administrativos,Serviços,SP,1.066.146.884.753.450,8.014.003.445.758.020,162,########,540,4.934,124,959
b8917f7b8dc7be0761e9d862a3b0ad04d23a2acc061557f95ee86cdc9a1a85ef,6550200,65,Seguros,Serviços,,5.774.578.953.428.480,7.045.804.251.910.870,844,########,920,43.871,982,986
2a8269d9c9b1ab6b0e97053746b02ffadfb8b4cb28f2d010844e9ee8530523c9,2731700,27,Materiais elétricos,Indústria,SP,9.840.629.322.121.580,8.871.741.318.708.650,946,########,970,0,981,988
c0ecd67e74d16845e1e6e5d636aaad330a4dfe654615d7e8473c6b3cdc35778a,1091101,10,Fabricação de produtos alimentícios,Indústria,SP,5.942.269.646.286.100,974.069.790.748.109,492,208.040,830,13.705,903,988
2990f941e6c4ba5bf929cb96c6c5d2bad46510e912c3e6968172b2ef63a311bf,4752100,47,Varejo,Comércio,RJ,9.492.805.953.655.000,8.831.810.769.939.010,918,0,990,0,983,988
107b59fa13b2412bd165147cabc66711a750a2724b17b60f1e0245bfc1153abd,,,#N/D,#N/D,SP,,,,,,,,
b2d91eeeef0cd226bddd68664cff37d338187053dd60692a5d26d1244794b442,4744001,47,Varejo,Comércio,PR,9.507.327.741.532.520,9.309.662.612.628.280,960,########,980,0,982,989
e8208fcae3081f251ed0cd60b131b131ec3f96ed64c4adba01d0ceffab197067,2539002,25,Produtos de metal,Indústria,SP,9.633.775.436.773.610,9.957.947.837.713.720,937,196.750,930,16.916,977,989
005a43367ffe37851020938f3d5fb4d48054e5f65420a5c1fcc16a4ad95ad2eb,2610800,26,Eletrônicos e informática,Indústria,SP,7.341.901.464.974.750,9.700.857.272.454.010,940,########,940,0,978,989
f542087f72de9f49e9fe3a9f10f87ed9129dfbc61730c2fb04650ffd373a5a60,4744099,47,Varejo,Comércio,SC,9.775.727.551.054.860,8.726.826.596.203.620,945,########,990,0,978,988
395c55d0aa5dffa45ea56f374b1f7f9a268edaeddbfb28d25045691d6437f45b,4511101,45,Veículos,Comércio,RJ,8.627.869.468.675.300,,696,########,950,0,958,986
b430e969f583e05e443420e35bb9635cbcb7142be1261bcf91cd3386514636f2,4646002,46,Atacado,Comércio,SP,7.883.567.233.801.830,9.483.608.748.696.370,957,########,960,717,979,988
8235d261a28f2b8a46d56ee999c7e63355d96cdac7065ee535f4b006d9816c45,4782201,47,Varejo,Comércio,PE,9.847.640.075.039.110,,964,########,980,0,980,988
3688827bd399314b1705c83e2ddbb804ab20bc632fed86db6890f5581be3a9e2,1012101,10,Fabricação de produtos alimentícios,Indústria,SP,8.389.534.038.391.580,,901,########,960,11.955,962,988
c7f955501f447fc5ad6b978b9592e639605e16dcdc26d327197a86906a5e7884,4110700,41,Edificações,Construção,SP,5.225.116.461.781.810,23.322.926.568.482.100,169,########,550,8.403,952,988
73aaf50f96e1bd9947f0ff0a1a7d4d8f3bf9eddd5e17d67a63836f6a57cdaee3,4781400,47,Varejo,Comércio,SP,5.862.783.099.383.810,,784,########,900,43.835,878,987
9c8d1a10d00c69d5e98bc01a0fa0c4ee601d8f558b8c2d118efb8fc8302393ab,2532201,25,Produtos de metal,Indústria,SP,8.744.824.299.928.710,,936,207.750,900,0,968,989
5e9c793f89af52bfa59abd23a57b575e07bbfb1881f6d1a81ba0c72b13433bc8,4781400,47,Varejo,Comércio,MG,8.572.344.440.189.060,,705,260.000,780,0,903,984
afe31eee19758bd37098fd101f1b24c2a8329f490dc9c32658360eccb171138d,4781400,47,Varejo,Comércio,AL,9.315.696.449.421.650,,707,210.000,870,0,798,977
f73c7b5dbd6a6ce6f0de1f258c1fd694b11c2abf1b7885c80023ff698b0f7f4b,4755501,47,Varejo,Comércio,GO,9.872.571.948.280.060,,922,########,980,0,970,988
dd3adb5b965fd6b0712217f607973ff5069b9b41e7e6f67489cfda3239fce3f0,1621800,16,Produtos de madeira,Indústria,,9.974.681.752.624.800,,466,########,830,0,771,986
7112819df0668d1335cf8200c554eb1dc735be21d4b9af0a5f794e451e391638,4754702,47,Varejo,Comércio,SC,1.000,,937,########,980,0,960,987
c5c92059f4e7283c431d9eebabeac7ea92311226cb670b50de218e071edd27d4,4711302,47,Varejo,Comércio,PR,5.322.709.144.871.690,8.717.744.650.829.230,817,########,920,25.712,177,982
ae82f72d42823fdf425e2a42410ba0ecf41bcad1e233d22b8092fb305a2c3fd6,1013901,10,Fabricação de produtos alimentícios,Indústria,RJ,9.222.505.020.381.090,7.454.817.205.149.420,914,########,940,48,973,988
db74df316b0298c33ed84e3798649eda767802672cf3a0af76f6f4b14f3dff55,4782201,47,Varejo,Comércio,SC,8.270.544.441.031.300,,925,########,970,0,981,988
7add09090474d14c26777fb1bf21438d7058ffe85505c7f4a16f98cbaee69952,4647801,46,Atacado,Comércio,PR,9.472.173.289.338.730,8.841.961.272.121.080,947,########,950,14.749,979,988
66b88e8ce8e47b0dac8d381bf51662aeba7d8834beb1c363c285b9c87b853fdb,8211300,82,Serviços administrativos,Serviços,SP,7.988.723.198.341.600,9.450.929.890.010.870,643,########,440,10.784,811,988
84e53d1100899f715840e1631108fb5b6c4fd7e777b5fe20ebf10f82030ac30e,4713004,47,Varejo,Comércio,BA,9.155.088.762.194.510,,913,########,970,1.183,961,986
8c3f63518bbab50ca0deb8221520e55f8362fbcc6eea553bb093c7b61d4b0f13,4772500,47,Varejo,Comércio,PR,9.406.990.704.352.310,,959,########,970,1.611,973,989
ee3eb80d34e06cd11c9c04d86f690153d5bf2f825ffba1f50aa95d45bc1b7283,2441501,24,Metalurgia,Indústria,PR,9.979.208.160.141.180,9.202.864.570.162.180,958,########,970,0,981,989
f4877f95279e308cd61b12e1de22c2b7415f8a7081b7c44062fe6b7b8c7e7a37,4763601,47,Varejo,Comércio,MG,9.798.738.534.591.030,,957,11.000,970,1.000,967,988
1665a8ac8ce8d249cb7a8bf14ab6146c420232230306e8a4f35c972daa1d79d5,4771701,47,Varejo,Comércio,PR,9.968.408.943.561.120,7.155.759.569.120.890,964,########,990,0,982,988
f5afd055131b9db08283eec583bd04df8d1f0101161c7a610d9796eb39188912,134200,13,Produtos têxteis,Indústria,SP,1.000,,813,0,1.000,0,579,840
680ca6311ed4588ce373b3d89f910a545c67964198d3769d64c189e908e8e3d0,4771701,47,Varejo,Comércio,PR,7.362.321.861.016.120,,769,########,950,449,551,979
cf5613b6ed98e16ce26431b657234ecf22e2f78a140a5e2dc8f282159e7007c7,4639701,46,Atacado,Comércio,SP,6.828.672.983.077.410,50,820,########,950,6.152,919,986
ba9c6e7fe16aafbb1d36abd43d136c846e1f35cf9dbcc3ef21ad61665a68e213,4781400,47,Varejo,Comércio,TO,1.000,,960,141.000,990,0,978,988
bce8c340684c3bc221fe9e5bc28f2b3723bc90025e0bdb91a1f0fa0dc02d0a28,5611203,56,Alimentação,Serviços,GO,797.541.904.808.782,,955,147.500,870,0,973,988
316039a639edf40b32f63b9023d0ce0a79a5bc5d6e3764a038729e1b82fc10b6,4930202,49,Transporte terrestre,Transporte e Logística,SC,9.643.819.278.522.800,9.150.278.278.024.820,909,########,960,209,981,988
9d3daa5bd5799c986c3bbe4bc981fb8acfa97fb435c4fe58c9a964fff4bd9d17,4771701,47,Varejo,Comércio,SC,9.946.331.475.960.270,1.000,904,########,980,1.191,958,988
6e3472c0cc6626dc79347019824e5e81482549d1f9eedf1f913e6fc98975f952,4771701,47,Varejo,Comércio,PR,9.963.764.344.393.010,,951,226.500,980,326,974,988
7c52fc6a08d7862ef9bf4165883e8e9c22650a98b0bac3ef9dd77892fa69a2d9,4771701,47,Varejo,Comércio,PR,9.345.707.918.585.430,,947,########,980,5.309,975,988
4485aa0a02096866f8aaf52ca627492dff0ec52b190084fbbece4c4accd592ca,4744002,47,Varejo,Comércio,,33.465.994.577.335.400,890.452.161.227.848,164,########,650,28.658,50,854
0ab1691180326bda86b99e6148f20c44fd2111221753284e76136a500b64b4d9,4771701,47,Varejo,Comércio,PR,6.387.444.489.936.960,,480,190.800,900,14.179,43,970
a5cff5d833fb9d5c2fabb8373558061980229e3c1e07d725c5202aa8be062cb2,2229303,22,Borracha e plástico,Indústria,SC,9.570.980.983.522.880,8.856.925.216.594.920,945,240.750,930,0,979,988
a93a415dfe4cbae239fc618ae0703d9609ed3d8563364dd83784d4741abce119,2631100,26,Eletrônicos e informática,Indústria,SC,6.335.571.025.974.820,8.557.033.124.469.180,929,########,930,3.195,978,986
98dc34430f09b95e660cc6ef8a2b72a2536463169d90c211c00e4d4f3f2a011b,3101200,31,Móveis,Indústria,RS,9.837.156.322.459.100,,952,########,970,0,980,989
88162e524ca99171adeecdf5cf8373a7c6e3534ecded22b37d79a0c4c28efc0f,1033302,10,Fabricação de produtos alimentícios,Indústria,SP,40.235.277.338.828.500,3.858.392.118.250.920,136,########,450,1.261,47,968
3109b0ef9078c7d1399e0b63eef85ee76236648ac879ad3e51529a08ba00a32c,4634601,46,Atacado,Comércio,BA,3.776.170.844.585.510,8.496.249.706.544.850,505,########,720,23.417,965,980
66394a6658691f7bafc96c9a0003206fbcc79c75861eead3e3703498d3a44970,4771701,47,Varejo,Comércio,PR,8.980.138.768.855.410,,948,########,980,18.994,964,988
8640b2b6890ae35ed65866949f686a689f7a6eef8ce6dc737182bc4e13b02e15,1091101,10,Fabricação de produtos alimentícios,Indústria,RS,7.258.430.830.126.420,870.275.225.733.619,676,########,920,596,117,982
a77d5a31c854890b5e11206f09939dd12079ac0bff7c5074f90d85ae9c0fe5d6,1012101,10,Fabricação de produtos alimentícios,Indústria,,7.715.899.748.553.780,8.495.551.386.840.170,904,########,960,16.899,980,988
18401624f718e8bf4cb034511b3b5a8fc512986012a32d70895eb5931738384b,4744099,47,Varejo,Comércio,RS,8.635.544.307.680.710,,922,########,970,16.264,981,989
b2729a67b36f69d1a8d7c1ca6ba0e3666aec9dbe5adb4690aec7bdc2d7a2dd84,4771701,47,Varejo,Comércio,PR,9.753.711.864.844.520,,943,########,990,8.492,981,987
2d63be5d720544006822d0fcb7bbdcddbaa11ec6d169926be3649f889c24c8fe,4511101,45,Veículos,Comércio,RS,894.033.973.790.491,8.794.639.599.409.580,876,########,940,69,952,988
233d951c8c774f1e07df5a473e219097b7ef6c2e2aa83d6eb5c59816b1093958,4771701,47,Varejo,Comércio,PR,2.297.199.450.537.950,,142,########,680,10.247,77,721
30800e3b8abddfaee9f7f7609df65087180971700f9ea6e49e1f1d7ffb9bfb8b,2532201,25,Produtos de metal,Indústria,PR,9.593.130.562.355.510,,945,########,960,148,980,989
3b6e2e8555f5ed9da15e5e18db6da6cc1b8438df9ae159e645e1add5d244efb6,4744099,47,Varejo,Comércio,SC,9.616.280.819.543.330,7.699.273.398.411.490,892,170.125,990,3.532,967,988
02faf700b2f9d26a9a0f8fcd1fc2f321333f48ccbc077b8e17f093bb9b88de4f,6920601,69,Jurídico e contábil,Serviços,RS,8.242.996.852.136.010,,777,0,800,0,791,971
101f126f550065deafbfb7ecdc4d49339dd7000dd7fb997fe0ccd83697eb37ec,1121600,11,Fabricação de bebidas,Indústria,RS,9.450.008.637.113.770,9.671.075.972.493.360,953,########,950,5.978,979,989
